order_id,customer_id,order_date,status,payment_method,shipping_method,shipping_cost,discount_pct,coupon_code,shipping_date,delivery_date,is_gift
507050,423211,2022-04-29,delivered,credit_card,express,4.99,5,,2022-05-04,2022-05-14,False
518966,498616,2022-12-10,shipped,credit_card,express,4.99,15,,2022-12-14,,False
529567,423283,2021-11-01,delivered,bank_transfer,standard,4.99,,,2021-11-06,2021-11-12,False
599559,433591,2022-12-06,delivered,google_pay,economy,4.99,,SAVE8,2022-12-09,2022-12-11,False
539522,405697,2021-02-21,delivered,paypal,standard,3.99,,,2021-02-24,2021-03-02,False
538421,458350,2021-02-08,delivered,paypal,economy,4.99,,,2021-02-13,2021-02-22,False
517268,441450,2021-01-25,processing,credit_card,economy,14.99,,SAVE5,,,False
524073,448929,2023-10-25,shipped,paypal,economy,6.99,,,2023-10-26,,False
547257,438086,2021-03-27,delivered,debit_card,standard,0,,SAVE30,2021-04-01,2021-04-04,False
518903,454732,2024-06-24,delivered,credit_card,express,3.99,,SAVE13,2024-06-25,2024-07-02,False
512169,408855,2021-08-05,cancelled,bank_transfer,standard,14.99,,,,,False
584927,472680,2022-08-07,delivered,paypal,express,14.99,20,,2022-08-12,2022-08-13,False
552076,439967,2022-02-14,delivered,debit_card,click_and_collect,6.99,,SAVE18,2022-02-19,2022-02-21,False
502018,461691,2022-10-13,processing,credit_card,economy,9.99,,,,,False
518883,480594,2022-09-10,delivered,debit_card,express,14.99,,,2022-09-11,2022-09-19,False
544868,456848,2023-09-03,delivered,debit_card,standard,14.99,,SAVE18,2023-09-05,2023-09-12,False
523735,453313,2021-08-17,shipped,paypal,next_day,14.99,5,,2021-08-22,,False
528137,429555,2023-09-14,delivered,credit_card,click_and_collect,3.99,,SAVE24,2023-09-18,2023-09-20,False
577032,464418,2021-10-17,delivered,paypal,standard,14.99,,SAVE12,2021-10-22,2021-10-29,False
535373,456300,2024-02-08,delivered,bank_transfer,click_and_collect,0,10,,2024-02-13,2024-02-15,False
599002,480744,2023-03-19,pending,paypal,express,4.99,10,,,,False
510784,400881,2022-08-27,delivered,debit_card,economy,0,5,,2022-08-29,2022-09-06,False
518601,407887,2022-08-30,returned,credit_card,standard,14.99,,,2022-09-03,,False
596019,437156,2023-04-12,delivered,credit_card,express,9.99,20,,2023-04-14,2023-04-24,False
587073,423536,2023-06-07,shipped,google_pay,click_and_collect,4.99,,SAVE25,2023-06-10,,False
595738,459795,2021-05-13,processing,debit_card,standard,6.99,,,,,False
502230,470313,2023-10-12,delivered,credit_card,standard,9.99,10,,2023-10-16,2023-10-18,True
576459,462043,2022-07-16,delivered,paypal,express,3.99,20,,2022-07-18,2022-07-19,False
535598,482050,2021-12-13,returned,paypal,standard,6.99,25,,2021-12-15,,False
539988,482504,2022-10-25,returned,debit_card,standard,0,,,2022-10-28,,False
597243,475609,2023-04-27,delivered,paypal,standard,9.99,,,2023-04-28,2023-05-05,False
558468,450871,2024-02-10,delivered,paypal,standard,4.99,,,2024-02-13,2024-02-15,False
562188,470184,2021-07-20,processing,bank_transfer,standard,0,,SAVE5,,,False
523631,415474,2021-08-27,delivered,credit_card,economy,14.99,10,,2021-09-01,2021-09-05,False
549260,433807,2023-06-12,processing,debit_card,express,9.99,0,SAVE8,,,False
580874,400256,2024-07-29,cancelled,debit_card,standard,9.99,15,,,,False
502962,470177,2022-03-09,cancelled,credit_card,standard,0,,,,,True
527294,495036,2024-05-10,delivered,credit_card,next_day,0,,,2024-05-15,2024-05-16,False
588395,449998,2021-01-06,delivered,credit_card,standard,0,,,2021-01-09,2021-01-11,False
523937,499834,2024-02-10,delivered,credit_card,standard,4.99,,,2024-02-12,2024-02-14,False
555137,466702,2021-03-16,delivered,google_pay,express,14.99,,,2021-03-21,2021-03-25,False
584089,432234,2023-02-11,returned,apple_pay,next_day,14.99,,,2023-02-13,,False
581986,458262,2021-09-05,delivered,paypal,click_and_collect,6.99,15,,2021-09-08,2021-09-17,False
546284,455058,2022-03-06,delivered,credit_card,economy,4.99,20,,2022-03-07,2022-03-11,False
541393,401118,2023-04-25,delivered,credit_card,economy,3.99,10,SAVE15,2023-04-28,2023-05-01,False
512369,411792,2023-07-16,cancelled,credit_card,next_day,4.99,,,,,False
529445,459293,2021-06-16,delivered,paypal,standard,14.99,10,,2021-06-20,2021-06-30,False
517111,454154,2024-04-06,delivered,google_pay,standard,9.99,10,,2024-04-07,2024-04-09,False
561646,481735,2024-09-26,delivered,credit_card,standard,6.99,,,2024-09-28,2024-10-01,True
553605,449827,2022-12-14,delivered,paypal,express,9.99,,,2022-12-15,2022-12-18,False
510341,472323,2021-06-14,delivered,paypal,express,9.99,,,2021-06-16,2021-06-26,False
585399,424470,2021-03-17,cancelled,bank_transfer,standard,9.99,,SAVE22,,,False
578994,465881,2023-03-09,delivered,debit_card,express,0,20,,2023-03-14,2023-03-24,False
539335,425124,2022-01-13,processing,apple_pay,express,14.99,,,,,False
594398,419566,2024-05-01,cancelled,paypal,standard,4.99,,,,,False
573032,453690,2024-08-13,returned,debit_card,economy,3.99,,,2024-08-17,,False
503159,402440,2022-04-08,delivered,credit_card,standard,14.99,,,2022-04-11,2022-04-21,False
588752,449998,2022-05-27,returned,paypal,express,9.99,25,,2022-06-01,,False
517555,427158,2021-12-13,cancelled,debit_card,standard,9.99,,,,,False
535435,485835,2021-03-02,delivered,google_pay,express,0,25,SAVE19,2021-03-04,2021-03-05,False
545212,426911,2024-08-28,shipped,paypal,standard,9.99,,,2024-08-29,,False
590707,416716,2022-05-15,delivered,debit_card,express,4.99,5,,2022-05-17,2022-05-21,True
547066,474155,2024-04-03,returned,apple_pay,express,6.99,,,2024-04-05,,False
576591,410244,2021-07-04,delivered,credit_card,express,3.99,5,,2021-07-08,2021-07-11,False
570785,441552,2023-08-10,delivered,credit_card,standard,4.99,10,SAVE6,2023-08-11,2023-08-21,False
545974,444433,2023-01-01,delivered,google_pay,standard,4.99,,SAVE20,2023-01-03,2023-01-10,False
514673,483540,2023-05-26,shipped,credit_card,express,6.99,25,,2023-05-31,,False
550104,466736,2022-09-22,processing,credit_card,click_and_collect,9.99,,,,,False
504856,489218,2023-05-16,delivered,apple_pay,standard,4.99,,,2023-05-18,2023-05-19,False
517224,442336,2021-01-11,delivered,paypal,express,3.99,,,2021-01-15,2021-01-24,False
513863,444767,2021-04-06,delivered,credit_card,standard,14.99,,,2021-04-10,2021-04-11,False
513933,448319,2022-10-21,cancelled,paypal,standard,14.99,,,,,False
575362,477091,2021-06-11,delivered,debit_card,economy,6.99,0,SAVE7,2021-06-16,2021-06-17,False
587479,405279,2021-11-18,delivered,credit_card,standard,6.99,,SAVE10,2021-11-20,2021-11-25,False
514475,483540,2023-10-06,shipped,paypal,click_and_collect,9.99,,,2023-10-08,,False
541899,467143,2023-10-05,delivered,bank_transfer,standard,6.99,,,2023-10-06,2023-10-07,True
570388,486356,2021-08-14,delivered,paypal,standard,0,,,2021-08-18,2021-08-26,False
576210,455058,2024-05-11,shipped,apple_pay,standard,3.99,,,2024-05-16,,False
511916,409012,2021-05-03,returned,debit_card,express,0,,,2021-05-05,,False
522377,442182,2022-02-25,delivered,debit_card,express,0,,,2022-02-26,2022-03-08,False
556343,471568,2022-06-17,shipped,credit_card,express,14.99,,SAVE22,2022-06-21,,False
570843,436231,2023-12-19,delivered,credit_card,express,0,,,2023-12-22,2023-12-29,False
553032,436039,2023-04-28,delivered,credit_card,express,9.99,5,,2023-05-02,2023-05-11,False
599280,459210,2021-07-05,delivered,credit_card,express,14.99,20,,2021-07-06,2021-07-12,False
592159,438655,2021-01-17,delivered,debit_card,economy,9.99,,,2021-01-18,2021-01-25,False
537425,440051,2021-09-28,delivered,paypal,standard,4.99,25,SAVE7,2021-10-01,2021-10-04,False
596011,462354,2021-05-13,returned,paypal,express,9.99,,,2021-05-18,,True
579514,410670,2023-12-01,delivered,credit_card,express,14.99,0,,2023-12-02,2023-12-08,False
570236,453356,2022-10-22,returned,debit_card,standard,6.99,15,SAVE25,2022-10-27,,False
554214,492182,2021-04-15,processing,apple_pay,express,0,0,SAVE6,,,False
533462,421344,2024-02-03,shipped,credit_card,standard,4.99,,,2024-02-06,,False
562779,421270,2021-09-30,pending,credit_card,express,9.99,,SAVE24,,,False
572876,488795,2023-12-13,delivered,bank_transfer,standard,9.99,25,,2023-12-16,2023-12-20,False
556093,423559,2022-08-19,delivered,paypal,standard,4.99,,,2022-08-24,2022-08-29,False
567331,491025,2024-05-17,delivered,apple_pay,economy,3.99,15,,2024-05-20,2024-05-22,False
588403,423536,2024-03-13,delivered,debit_card,express,14.99,25,SAVE29,2024-03-18,2024-03-28,False
555220,404370,2024-04-06,processing,paypal,standard,14.99,0,,,,False
516633,416033,2022-03-04,delivered,debit_card,standard,4.99,,,2022-03-09,2022-03-10,False
528035,400071,2022-05-29,pending,paypal,express,3.99,,,,,False
560766,466467,2021-06-19,processing,credit_card,express,0,,,,,True
549724,435956,2023-11-19,delivered,paypal,economy,4.99,,,2023-11-24,2023-12-04,False
507705,458077,2023-02-16,delivered,paypal,standard,4.99,25,,2023-02-17,2023-02-25,False
501267,415765,2023-10-18,delivered,credit_card,economy,6.99,25,,2023-10-21,2023-10-24,False
565562,477187,2024-07-01,delivered,bank_transfer,next_day,3.99,0,,2024-07-05,2024-07-14,False
568880,421945,2023-04-19,delivered,credit_card,standard,3.99,15,,2023-04-22,2023-04-29,False
535289,450118,2024-09-28,shipped,debit_card,express,6.99,,,2024-10-01,,False
540889,442739,2021-10-09,delivered,apple_pay,express,9.99,,,2021-10-13,2021-10-23,False
559793,405961,2022-05-27,delivered,google_pay,standard,0,0,,2022-05-31,2022-06-05,False
533923,430997,2022-10-09,returned,paypal,economy,6.99,5,,2022-10-10,,True
503097,426549,2022-01-26,delivered,paypal,standard,4.99,,,2022-01-28,2022-02-06,False
567000,402817,2022-06-27,delivered,debit_card,click_and_collect,3.99,,SAVE12,2022-06-28,2022-07-04,True
598199,408237,2021-02-13,delivered,credit_card,standard,4.99,,,2021-02-16,2021-02-26,False
530241,444909,2022-01-10,shipped,bank_transfer,economy,3.99,25,,2022-01-12,,False
557451,439405,2022-04-09,delivered,credit_card,standard,0,,,2022-04-12,2022-04-19,True
586160,420214,2023-05-17,cancelled,debit_card,next_day,6.99,,SAVE27,,,False
573071,470533,2023-03-09,delivered,debit_card,next_day,4.99,,,2023-03-11,2023-03-17,False
511609,411930,2022-06-10,shipped,apple_pay,express,9.99,,SAVE6,2022-06-12,,False
573997,446061,2022-08-30,delivered,paypal,standard,9.99,5,SAVE22,2022-09-04,2022-09-13,False
514357,426975,2021-03-11,shipped,bank_transfer,standard,9.99,,,2021-03-13,,False
574958,431407,2024-03-04,shipped,credit_card,standard,6.99,,,2024-03-05,,False
504263,444669,2023-04-27,delivered,paypal,next_day,3.99,,,2023-05-01,2023-05-10,False
564316,469711,2021-01-10,delivered,paypal,click_and_collect,6.99,0,,2021-01-14,2021-01-22,False
538217,441724,2022-02-18,delivered,debit_card,standard,6.99,,,2022-02-21,2022-02-27,False
581226,490880,2023-09-28,delivered,credit_card,standard,9.99,10,,2023-09-29,2023-09-30,False
574351,435296,2024-03-04,delivered,paypal,click_and_collect,6.99,,SAVE10,2024-03-06,2024-03-09,True
517121,436039,2022-05-30,delivered,debit_card,next_day,14.99,,SAVE23,2022-06-02,2022-06-09,False
511239,438086,2021-03-02,delivered,debit_card,express,0,10,,2021-03-03,2021-03-10,False
557302,403934,2022-12-16,shipped,bank_transfer,economy,4.99,,SAVE14,2022-12-20,,False
539423,476933,2022-02-15,delivered,paypal,standard,14.99,,SAVE7,2022-02-19,2022-02-27,False
505716,451483,2022-07-02,delivered,credit_card,click_and_collect,3.99,5,SAVE13,2022-07-06,2022-07-07,False
506599,476015,2022-03-10,returned,credit_card,express,0,,,2022-03-14,,False
552909,448409,2021-12-17,delivered,debit_card,express,3.99,25,,2021-12-19,2021-12-29,False
574878,472498,2022-01-20,delivered,credit_card,click_and_collect,9.99,,,2022-01-25,2022-02-04,False
596597,415855,2022-12-11,delivered,debit_card,standard,14.99,,,2022-12-13,2022-12-19,False
595171,413672,2022-08-15,delivered,debit_card,express,9.99,25,SAVE16,2022-08-19,2022-08-29,False
569348,485420,2022-07-31,returned,apple_pay,standard,14.99,5,,2022-08-01,,False
526424,470909,2022-04-12,delivered,paypal,express,3.99,,SAVE28,2022-04-15,2022-04-17,False
551516,464043,2021-04-06,cancelled,apple_pay,next_day,14.99,,,,,False
579682,418726,2023-08-07,delivered,credit_card,economy,6.99,10,,2023-08-09,2023-08-11,False
595730,471650,2023-10-30,shipped,paypal,click_and_collect,6.99,,,2023-11-03,,False
581962,488946,2024-07-01,delivered,paypal,standard,3.99,25,,2024-07-03,2024-07-06,False
516758,498516,2022-11-10,shipped,paypal,standard,14.99,0,,2022-11-11,,False
525871,414134,2023-06-08,delivered,paypal,standard,6.99,20,,2023-06-13,2023-06-14,False
542734,426975,2022-05-20,delivered,paypal,express,0,5,SAVE28,2022-05-21,2022-05-23,False
530207,408126,2024-01-09,delivered,credit_card,next_day,9.99,15,,2024-01-10,2024-01-14,False
536516,472706,2022-03-28,delivered,credit_card,next_day,9.99,0,,2022-03-29,2022-03-31,False
570822,494376,2022-03-27,delivered,credit_card,express,9.99,,,2022-03-30,2022-04-08,True
535260,488864,2022-04-15,delivered,credit_card,express,14.99,20,,2022-04-17,2022-04-21,True
566828,400560,2022-09-02,returned,credit_card,economy,3.99,15,,2022-09-04,,True
557284,422468,2024-01-11,cancelled,google_pay,economy,0,0,,,,False
535444,470909,2023-02-26,delivered,credit_card,click_and_collect,0,,SAVE11,2023-03-02,2023-03-07,True
558857,426667,2022-02-28,returned,paypal,standard,6.99,,,2022-03-03,,False
505121,406980,2023-02-10,delivered,paypal,express,3.99,,,2023-02-12,2023-02-18,False
566082,434227,2021-11-01,delivered,credit_card,economy,14.99,25,,2021-11-06,2021-11-08,False
520672,493948,2024-08-08,returned,paypal,express,6.99,,SAVE17,2024-08-10,,True
515370,478612,2022-03-13,delivered,debit_card,express,14.99,5,,2022-03-18,2022-03-25,False
529360,487097,2024-02-27,delivered,paypal,express,0,10,,2024-03-03,2024-03-04,False
575246,466666,2024-08-04,pending,paypal,standard,9.99,,,,,False
569177,403945,2023-10-09,shipped,credit_card,next_day,9.99,,SAVE21,2023-10-13,,False
553768,415531,2021-08-08,delivered,paypal,standard,0,,SAVE8,2021-08-13,2021-08-19,False
541754,417030,2021-11-30,cancelled,debit_card,standard,3.99,,SAVE22,,,False
535955,489441,2024-09-25,delivered,google_pay,express,0,10,,2024-09-27,2024-09-30,False
556582,459497,2024-05-27,delivered,apple_pay,standard,6.99,,,2024-05-31,2024-06-08,False
524574,410636,2022-06-21,cancelled,paypal,express,0,,,,,False
519403,458262,2022-02-23,delivered,debit_card,express,14.99,10,,2022-02-24,2022-03-02,True
593639,425701,2021-07-03,processing,debit_card,standard,3.99,,,,,False
501275,467143,2022-06-02,delivered,google_pay,economy,3.99,,,2022-06-05,2022-06-12,False
522042,486451,2024-04-24,returned,debit_card,standard,4.99,,,2024-04-26,,False
508640,488029,2024-08-09,delivered,credit_card,standard,0,,,2024-08-13,2024-08-20,False
521823,469711,2021-12-09,returned,paypal,express,4.99,,,2021-12-13,,False
526122,468875,2024-09-17,delivered,credit_card,standard,0,,,2024-09-21,2024-09-30,True
595270,423784,2022-02-06,pending,paypal,express,6.99,25,,,,False
564443,410802,2023-12-13,delivered,credit_card,express,4.99,,SAVE28,2023-12-14,2023-12-18,False
589957,493184,2022-10-15,shipped,apple_pay,standard,14.99,,,2022-10-19,,False
597326,401227,2022-02-01,delivered,paypal,standard,0,25,SAVE20,2022-02-05,2022-02-12,False
519449,461156,2021-07-22,delivered,credit_card,standard,6.99,25,SAVE27,2021-07-24,2021-08-02,False
501906,489128,2022-04-21,delivered,paypal,standard,14.99,0,,2022-04-24,2022-04-30,False
547091,405961,2024-02-12,delivered,paypal,express,0,,,2024-02-16,2024-02-18,False
543103,431476,2024-01-12,delivered,debit_card,standard,14.99,,SAVE13,2024-01-15,2024-01-23,False
500195,434257,2023-05-20,delivered,paypal,click_and_collect,3.99,10,,2023-05-23,2023-05-26,False
527280,425228,2021-11-10,delivered,paypal,click_and_collect,14.99,10,,2021-11-14,2021-11-17,False
599793,426549,2021-03-16,cancelled,debit_card,standard,4.99,,,,,False
528548,424369,2021-07-21,cancelled,paypal,standard,9.99,15,SAVE26,,,False
500259,479084,2024-01-26,cancelled,debit_card,express,0,,SAVE14,,,False
507990,457725,2021-05-07,returned,bank_transfer,standard,9.99,,,2021-05-12,,False
502702,412539,2021-11-27,returned,apple_pay,click_and_collect,4.99,,SAVE20,2021-12-02,,False
502382,458277,2023-11-15,delivered,credit_card,express,9.99,,,2023-11-19,2023-11-27,False
571898,440593,2024-03-12,delivered,paypal,standard,3.99,,,2024-03-17,2024-03-18,False
568025,408503,2021-01-31,shipped,debit_card,next_day,3.99,20,,2021-02-04,,False
549401,486805,2022-09-18,delivered,google_pay,next_day,0,,,2022-09-23,2022-09-26,False
532593,499327,2021-02-02,delivered,debit_card,standard,14.99,20,SAVE18,2021-02-04,2021-02-12,False
538232,471650,2023-06-21,shipped,debit_card,click_and_collect,14.99,,,2023-06-22,,False
597488,413263,2023-12-17,delivered,debit_card,click_and_collect,14.99,,,2023-12-21,2023-12-26,False
593626,460476,2022-02-22,delivered,debit_card,standard,6.99,10,,2022-02-26,2022-03-04,False
552862,458833,2023-06-30,delivered,debit_card,click_and_collect,0,,,2023-07-04,2023-07-14,False
559432,465860,2021-10-06,delivered,credit_card,click_and_collect,6.99,25,,2021-10-08,2021-10-09,False
531361,406155,2021-12-12,shipped,apple_pay,next_day,6.99,10,,2021-12-17,,False
577823,438655,2022-06-17,shipped,credit_card,standard,6.99,,,2022-06-19,,False
514579,470928,2023-07-12,returned,paypal,standard,3.99,15,,2023-07-13,,False
580240,475882,2022-11-06,shipped,credit_card,express,4.99,,SAVE29,2022-11-09,,False
500632,470464,2024-05-06,delivered,paypal,standard,9.99,,SAVE12,2024-05-08,2024-05-16,False
500440,484550,2023-12-22,delivered,debit_card,express,3.99,,,2023-12-23,2023-12-24,False
567653,407721,2021-12-29,cancelled,credit_card,standard,14.99,20,,,,False
568300,474890,2021-05-09,processing,paypal,click_and_collect,14.99,,,,,False
574938,401296,2023-08-31,delivered,apple_pay,express,6.99,,,2023-09-01,2023-09-09,False
574465,497405,2022-04-23,delivered,debit_card,express,9.99,,,2022-04-25,2022-04-27,False
511794,442949,2021-08-14,delivered,paypal,economy,9.99,,,2021-08-18,2021-08-22,False
515901,401390,2023-05-14,shipped,credit_card,express,9.99,,,2023-05-19,,False
533046,445698,2023-12-14,delivered,credit_card,express,9.99,,SAVE16,2023-12-16,2023-12-19,False
